zipcode,superzip,rank,city,state,adultpop,households,college,income,centile
72079,0,null,Jefferson,AR,229,121,0%,3.9968943441685263,49
72080,0,null,Jerusalem,AR,122,47,7.37705%,3.474510728661108,49
72081,0,9.944341546544393,Judsonia,AR,4943,2133,7.78879%,3.8172071434286416,49
72082,0,10.050268283744323,Kensett,AR,1335,528,5.69288%,3.5992903029720735,49
72083,0,null,Keo,AR,186,83,15.05376%,4.095486077112664,49
72084,0,9.998706819117062,Leola,AR,808,364,5.19802%,3.812769360375421,49
72085,0,null,Letona,AR,82,38,4.87805%,3.710212772050329,49
72086,0,9.604407435131979,Lonoke,AR,6452,2799,12.33726%,3.997014493815607,49
72087,0,9.612867836097005,Lonsdale,AR,945,419,12.48677%,3.9861946041290848,49
72088,0,9.1649245084457,Fairfield Bay,AR,2246,830,21.90561%,3.994946421412836,49
72099,0,null,Little Rock AFB,AR,352,57,16.47727%,3.9878445086486085,49
72101,0,9.955368174413117,Mc Crory,AR,2501,1036,9.19632%,3.742145538770482,49
72102,0,9.907031266159493,Mc Rae,AR,1521,675,10.45365%,3.7676663736154663,49
72103,0,9.601436066117046,Mabelvale,AR,7406,3328,11.0451%,4.039389836124788,49
72104,0,9.779340559793246,Malvern,AR,14267,6279,11.36188%,3.886623553085405,49
72105,0,null,Jones Mill,AR,49,19,0%,3.4488688250586965,49
72106,0,9.730858867713073,Mayflower,AR,2881,1242,11.31552%,3.9348784192067,49
72107,0,null,Menifee,AR,244,101,9.83607%,3.710212772050329,49
72108,0,null,Monroe,AR,82,35,0%,3.633487244322821,49
72110,0,9.629511127140459,Morrilton,AR,7060,2957,13.73938%,3.93170386060452,49
72111,0,9.9140317664118,Mount Vernon,AR,731,316,7.66074%,3.8655056564563646,49
72112,0,9.814601692527686,Newport,AR,7174,2682,13.18651%,3.778962359128041,49
72113,0,7.7266536648476425,Maumelle,AR,8314,3669,40.94299%,4.49645683362763,49
72114,0,10.07171018495058,North Little Rock,AR,8259,3331,6.23562%,3.3294793717848403,49
72116,0,7.987524479848767,North Little Rock,AR,14799,5888,38.77289%,4.39532778091301,49
72117,0,10.02020335223209,North Little Rock,AR,7637,3303,5.38169%,3.7428270103298984,49
72118,0,9.34084218004034,North Little Rock,AR,14987,6222,16.7345%,4.034242231071481,49
72120,0,8.7509996908987,Sherwood,AR,18494,8021,23.99697%,4.227271751519216,49
72121,0,9.860214640302662,Pangburn,AR,1666,744,9.12365%,3.8811092616677834,49
72122,0,9.409027282856401,Paron,AR,661,281,16.18759%,4.004385754915057,49
72123,0,null,Patterson,AR,385,159,3.8961%,3.50828250932142,49
72125,0,9.886646535340102,Perry,AR,1120,524,6.51786%,3.939417914743134,49
72126,0,9.701310167030824,Perryville,AR,2431,1017,11.92925%,3.937839084254899,49
72127,0,9.836653064348905,Plumerville,AR,1324,576,7.40181%,3.964619250606529,49
72128,0,null,Poyen,AR,452,212,7.52212%,3.968383678935649,49
72129,0,9.739202358228273,Prattsville,AR,863,396,8.22711%,4.026855381054557,49
72130,0,null,Prim,AR,289,144,2.76817%,3.4427829246051074,49
72131,0,9.829733363947467,Quitman,AR,2747,1205,11.61267%,3.8240270711937843,49
72132,0,9.4539138048019,Redfield,AR,1947,868,9.60452%,4.168386686969835,49
72133,0,null,Reydell,AR,19,10,0%,3.8586327771686024,49
72134,0,null,Roe,AR,298,119,9.39597%,3.966800353446097,49
72135,0,8.665095821339733,Roland,AR,1861,798,25.84632%,4.239767552037602,49
72136,0,9.4511666581427,Romance,AR,1045,481,14.54545%,4.028672243022799,49
72137,0,9.662180030594246,Rose Bud,AR,1312,596,15.47256%,3.843175909029776,49
72139,0,null,Russell,AR,125,47,5.6%,3.3724212930203854,49
72140,0,null,Saint Charles,AR,236,101,8.05085%,3.644072969545784,49
72141,0,null,Scotland,AR,371,154,5.39084%,3.4070300054598697,49
72142,0,9.590897844378162,Scott,AR,1281,578,11.55347%,4.031437953235709,49
72143,0,9.149634496858788,Searcy,AR,18023,7838,22.68213%,3.9800322466427507,49
72150,0,9.462731997649378,Sheridan,AR,7274,3132,13.1427%,4.064199223001368,49
72152,0,10.030472564290617,Sherrill,AR,526,196,4.18251%,3.7539464293450435,49
72153,0,9.899780690604802,Shirley,AR,1620,708,12.16049%,3.7091241405503204,49
72156,0,null,Solgohachia,AR,366,162,13.93443%,3.5732469169771717,49
72157,0,9.713597426242222,Springfield,AR,873,365,9.27835%,4.014161816965982,49
72160,0,9.60541838719786,Stuttgart,AR,7461,3281,14.07318%,3.939341630442406,49
72165,0,null,Thida,AR,113,42,5.30973%,3.4798834772457945,49
72166,0,null,Tichnor,AR,239,98,5.43933%,3.8925343288442837,49
72167,0,9.875242387095826,Traskwood,AR,1206,547,5.97015%,3.971296126142966,49
72168,0,10.058737627806687,Tucker,AR,773,113,1.94049%,3.70620475065279,49
72169,0,null,Tupelo,AR,145,63,2.06897%,3.6987230961077335,49
72170,0,null,Ulm,AR,142,64,11.26761%,3.710212772050329,49
72173,0,9.41938499891089,Vilonia,AR,3893,1834,13.92242%,4.066375550593512,49
72175,0,null,Wabbaseka,AR,306,118,1.30719%,3.418062037212127,49
72176,0,9.595738817934032,Ward,AR,3159,1465,13.29535%,3.9732659772033045,49
72179,0,null,Wilburn,AR,306,146,7.51634%,3.7300153993465086,49
72180,0,null,Woodson,AR,79,44,0%,3.830658925126196,49
72181,0,null,Wooster,AR,8,8,0%,1.589949235850238,49
72201,0,9.823144799853589,Little Rock,AR,529,38,18.14745%,3.5516202647380752,49
72202,0,9.092457331319466,Little Rock,AR,8532,2624,31.65729%,3.6979781848348607,49
72204,0,9.575955235484386,Little Rock,AR,19758,7982,17.89149%,3.828528998868371,49
72205,0,8.258681496264236,Little Rock,AR,17567,5765,39.71651%,4.188819393219743,49
72206,0,9.724600092476456,Little Rock,AR,17101,6948,13.61909%,3.859377428697782,49
72207,0,6.939253946041508,Little Rock,AR,7149,2679,58.91733%,4.5593785716712025,49
72209,0,9.68190528178887,Little Rock,AR,20936,9749,15.9295%,3.810079976836778,49
72210,0,8.735525185733225,Little Rock,AR,4441,1847,23.62081%,4.247781701825786,49
72211,0,7.38770923908104,Little Rock,AR,10684,4044,55.25084%,4.39532778091301,49
72212,1,6.635946555686647,Little Rock,AR,6929,2955,58.92625%,4.709596865756877,49
72223,1,6.52795791762255,Little Rock,AR,10758,4596,58.7005%,4.759040826608031,49
72227,0,7.368339686311381,Little Rock,AR,8818,3389,50.35155%,4.501691010610413,49
72301,0,9.889135046311727,West Memphis,AR,16135,7173,11.60211%,3.7489719343681616,49
72311,0,null,Aubrey,AR,100,48,4%,3.288618282012281,49
72315,0,9.754639455799712,Blytheville,AR,16561,7334,13.12119%,3.848986289349945,49
72320,0,10.018377518410084,Brickeys,AR,1339,64,0.89619%,3.9145045239127327,49
72321,0,null,Burdette,AR,117,52,14.52992%,3.669390777530074,49
72322,0,null,Caldwell,AR,134,59,5.97015%,3.9172399733552505,49
72324,0,9.95032342737316,Cherry Valley,AR,1509,694,8.81378%,3.766003213492215,49
72326,0,9.95906416042487,Colt,AR,1394,598,5.88235%,3.8643542921974783,49
72327,0,10.033023473885162,Crawfordsville,AR,1318,558,7.28376%,3.6092868534603686,49
72328,0,null,Crumrod,AR,34,15,0%,3.1481219751974834,49
72329,0,null,Driver,AR,45,20,15.55556%,4.607586264917356,49
72330,0,10.054490426072656,Dyess,AR,524,240,4.96183%,3.6048522563925025,49
72331,0,10.056337386630338,Earle,AR,2301,1005,7.60539%,3.453926128627846,49
72332,0,null,Edmondson,AR,90,49,13.33333%,3.57478703723821,49
72333,0,10.060619498256424,Elaine,AR,616,276,7.95455%,3.3909106542340033,49
72335,0,9.939095980003495,Forrest City,AR,12168,4614,11.35766%,3.6799020273360785,49
72338,0,null,Frenchmans Bayou,AR,30,17,56.66667%,3.6647465848380425,49
72339,0,null,Gilmore,AR,175,87,1.14286%,3.3747510739136017,49
72340,0,null,Goodwin,AR,56,21,0%,3.97564923555479,49
72341,0,null,Haynes,AR,186,77,10.21505%,3.461751412751829,49
72342,0,9.970678802076451,Helena,AR,4299,1826,15.86415%,3.38375107605825,49
72346,0,10.037668734002148,Heth,AR,628,267,4.61783%,3.7077137205431745,49
72347,0,9.884916166950692,Hickory Ridge,AR,616,286,11.36364%,3.763761019824132,49
72348,0,9.979058739383202,Hughes,AR,2124,917,9.51036%,3.682339867553844,49
72350,0,10.018422090628228,Joiner,AR,899,364,7.11902%,3.6737810446143326,49
72351,0,9.855032332266724,Keiser,AR,587,245,9.19932%,3.884448499168512,49
72353,0,null,Lambrook,AR,54,31,7.40741%,3.353537828111597,49
72354,0,10.016280380011251,Lepanto,AR,1625,757,7.56923%,3.6615601573070506,49
72355,0,9.927155249836312,Lexa,AR,2015,857,9.8263%,3.764367651889325,49
72358,0,10.061132121617643,Luxora,AR,1198,472,5.7596%,3.506871848032299,49
72359,0,null,Madison,AR,385,153,8.57143%,3.3245502912383444,49
72360,0,10.046245003891086,Marianna,AR,4801,2187,9.20641%,3.4475795696174316,49
72364,0,9.171599543659752,Marion,AR,7548,3416,19.81982%,4.055197206378106,49
72365,0,10.008297916888473,Marked Tree,AR,2343,917,7.21297%,3.7006956174759527,49
72366,0,9.984929281123371,Marvell,AR,1879,803,11.2826%,3.586588666460716,49
72367,0,null,Mellwood,AR,126,54,3.96825%,3.2639256694219094,49
72368,0,10.054662380333246,Moro,AR,936,401,4.91453%,3.6065576095131924,49
72369,0,null,Oneida,AR,42,18,11.90476%,3.4357759263485685,49
72370,0,10.007757473711925,Osceola,AR,5824,2634,10.52541%,3.554017462349169,49
72372,0,10.051433307284436,Palestine,AR,1538,692,4.03121%,3.6662858807485392,49
72373,0,10.067645138702412,Parkin,AR,1162,506,4.47504%,3.500301265354208,49
72374,0,10.029194665158862,Poplar Grove,AR,553,254,6.87161%,3.645302887992391,49
72376,0,9.794174792595427,Proctor,AR,1239,516,11.0573%,3.880704666108751,49
72377,0,null,Rivervale,AR,68,31,0%,3.6391720068689892,49
72379,0,null,Snow Lake,AR,72,34,4.16667%,3.3245502912383444,49
72383,0,null,Turner,AR,64,27,0%,2.5281840273864975,49
72384,0,10.070949246423059,Turrell,AR,742,340,2.02156%,3.5732469169771717,49
72386,0,9.963547308963792,Tyronza,AR,1367,628,6.29115%,3.84062323969375,49
72387,0,null,Vanndale,AR,28,9,0%,3.1160055393452875,49
72389,0,null,Wabash,AR,231,97,11.25541%,3.7300153993465086,49
72390,0,9.973479924356162,West Helena,AR,5867,2700,12.30612%,3.565806608299199,49
72392,0,null,Wheatley,AR,354,157,4.51977%,3.746475258395849,49
72394,0,null,Widener,AR,447,202,3.13199%,3.400072415791934,49
72395,0,9.683090226889943,Wilson,AR,722,342,12.04986%,3.9471488074035204,49
72396,0,9.839855287291273,Wynne,AR,9006,4004,10.87053%,3.8407076533555395,49
72401,0,9.274253697719836,Jonesboro,AR,28862,12393,21.5439%,3.927231960695341,49
72404,0,8.414717399827001,Jonesboro,AR,10281,4691,32.45793%,4.257140478355535,49
72410,0,null,Alicia,AR,413,179,8.47458%,3.705497604577017,49
72411,0,9.903737521291335,Bay,AR,1513,705,8.12954%,3.860974944126399,49
72412,0,null,Beech Grove,AR,437,185,3.43249%,3.9253241516672746,49
72413,0,null,Biggers,AR,370,163,5.67568%,3.684903058722314,49
72414,0,null,Black Oak,AR,273,108,11.72161%,3.7417114391097,49
72415,0,10.011983148689428,Black Rock,AR,1130,507,7.16814%,3.6919674314006623,49
72416,0,9.922456499083731,Bono,AR,3216,1500,9.14179%,3.7983114948529,49
72417,0,9.925395804585008,Brookland,AR,1693,776,6.26108%,3.9000791608462295,49
72419,0,10.019313118041719,Caraway,AR,1238,546,5.73506%,3.7313321982389724,49
72421,0,null,Cash,AR,367,167,10.35422%,3.695545685339129,49
72422,0,10.02787097982616,Corning,AR,3765,1553,6.13546%,3.6835894868768473,49
72424,0,null,Datto,AR,59,20,1.69492%,3.8586327771686024,49
72425,0,null,Delaplaine,AR,334,148,7.48503%,3.626831163111278,49
72426,0,null,Dell,AR,121,52,8.26446%,3.6967789210063073,49
72427,0,null,Egypt,AR,119,48,4.20168%,3.4488688250586965,49
72428,0,null,Etowah,AR,88,32,0%,3.4036876117970682,49
72429,0,null,Fisher,AR,322,138,4.03727%,3.6092868534603686,49
72430,0,null,Greenway,AR,293,130,5.80205%,3.665750786673551,49
72431,0,null,Grubbs,AR,323,140,5.26316%,3.823541457357332,49
72432,0,10.011803696019587,Harrisburg,AR,4293,1853,6.47566%,3.7219831792773355,49
72433,0,10.04207489229217,Hoxie,AR,2313,1032,5.57717%,3.6472813772696853,49
72434,0,9.948891035989977,Imboden,AR,1295,566,11.04247%,3.6751078088299893,49
72435,0,null,Knobel,AR,403,163,2.48139%,3.6483373683322418,49
72436,0,10.005683064850798,Lafe,AR,743,319,2.28802%,3.900449489923257,49
72437,0,9.916502489613622,Lake City,AR,2145,964,8.57809%,3.8269355946098753,49
72438,0,9.86162334843743,Leachville,AR,1642,721,10.23142%,3.839639821894063,49
72440,0,null,Lynn,AR,85,45,21.17647%,3.5593898823157453,49
72441,0,null,Mc Dougal,AR,114,43,0%,3.153943412832461,49
72442,0,9.969743348313193,Manila,AR,2990,1322,8.22743%,3.7544056904252363,49
72443,0,10.034121000171332,Marmaduke,AR,1851,824,5.07834%,3.7025032276271417,49
72444,0,10.003559106260344,Maynard,AR,1454,650,7.01513%,3.7263695841332165,49
72447,0,9.857967037234319,Monette,AR,1447,568,11.4029%,3.79945367973464,49
72449,0,null,O Kean,AR,148,57,5.40541%,3.8528783379388574,49
72450,0,9.71571114505921,Paragould,AR,20384,8814,12.3283%,3.9125982399490407,49
72453,0,null,Peach Orchard,AR,206,78,6.31068%,3.506871848032299,49
72454,0,9.897771245540019,Piggott,AR,3726,1498,9.31294%,3.8258815045320342,49
72455,0,9.814437735702617,Pocahontas,AR,8519,3678,11.98497%,3.825510849261608,49
72456,0,null,Pollard,AR,474,213,4.00844%,3.561508475683892,49
72457,0,null,Portia,AR,169,71,5.32544%,3.683195078620482,49
72458,0,null,Powhatan,AR,349,133,4.87106%,3.7459195415091426,49
72459,0,10.024598378285186,Ravenden,AR,698,304,6.01719%,3.702180600353065,49
72460,0,10.027738514873985,Ravenden Springs,AR,534,229,8.05243%,3.597429240047452,49
72461,0,9.945492846681159,Rector,AR,2907,1208,7.80874%,3.8148466854669056,49
72462,0,null,Reyno,AR,300,150,8.66667%,3.6048522563925025,49
72464,0,null,Saint Francis,AR,160,63,6.875%,3.801879960576153,49
72466,0,9.85466488783856,Smithville,AR,714,323,9.66387%,3.8681597242136423,49
72467,0,null,State University,AR,69,32,49.27536%,4.0123420743220715,49
72469,0,9.883590920821671,Strawberry,AR,872,401,11.81193%,3.7476781746926924,49
72470,0,null,Success,AR,285,126,12.2807%,3.7234685443807836,49
72471,0,9.98764486054285,Swifton,AR,813,342,7.99508%,3.726086121206619,49
72472,0,10.02605910492431,Trumann,AR,6000,2592,4.58333%,3.755813073462504,49
72473,0,9.949750717005767,Tuckerman,AR,1725,763,8.34783%,3.785364625163784,49
72475,0,null,Waldenburg,AR,71,24,8.4507%,3.7797388346989393,49
72476,0,9.857338896510148,Walnut Ridge,AR,4698,1871,10.06811%,3.8507674095894644,49
72478,0,null,Warm Springs,AR,178,61,1.68539%,3.7630632626777194,49
72479,0,9.826660502422802,Weiner,AR,1200,526,11.58333%,3.8283015561412093,49
72482,0,10.057066640464429,Williford,AR,1163,466,6.70679%,3.495711790379185,49
72501,0,9.536545799098715,Batesville,AR,15892,6665,15.51724%,3.9419337845535103,49
72512,0,9.789926840312962,Horseshoe Bend,AR,1939,731,13.56369%,3.793111758580792,49
72513,0,10.001611950529327,Ash Flat,AR,2035,799,10.51597%,3.5762514832492163,49
72515,0,null,Bexar,AR,83,39,0%,3.2763481894204665,49
72517,0,null,Brockwell,AR,204,86,7.84314%,3.7603581334189746,49
72519,0,9.861779749136337,Calico Rock,AR,2285,767,12.69147%,3.7440343205258397,49
72520,0,null,Camp,AR,152,67,13.81579%,3.5880362201586045,49
72521,0,9.91605820970998,Cave City,AR,3298,1436,8.36871%,3.8354699850402296,49
72522,0,null,Charlotte,AR,168,73,11.30952%,3.9648674162124293,49
72523,0,10.020069867615993,Concord,AR,841,372,4.28062%,3.7871738131864574,49
72524,0,null,Cord,AR,259,120,13.12741%,3.774741274783479,49
72525,0,null,Cherokee Village,AR,213,86,30.98592%,3.663406249440822,49
72526,0,null,Cushman,AR,53,23,0%,3.4357759263485685,49
72527,0,null,Desha,AR,264,129,18.93939%,3.9081976982610405,49
72528,0,null,Dolph,AR,147,60,5.44218%,3.7896300353331984,49
72529,0,9.873801242165767,Cherokee Village,AR,3570,1528,14.53782%,3.647349657077236,49
72530,0,9.954038071134029,Drasco,AR,1315,582,6.92015%,3.8324445899543034,49
72531,0,null,Elizabeth,AR,409,157,5.13447%,3.818414057707556,49
72532,0,10.004056607457823,Evening Shade,AR,840,362,7.38095%,3.710212772050329,49
72533,0,null,Fifty Six,AR,271,120,12.91513%,3.7001786273453248,49
72534,0,9.913833844590272,Floral,AR,714,319,11.20448%,3.728853969625281,49
72536,0,null,Franklin,AR,438,173,6.16438%,3.6304420167897127,49
72537,0,10.012879929307324,Gamaliel,AR,668,249,5.53892%,3.7576456665823397,49
72538,0,null,Gepp,AR,234,110,8.97436%,3.7494334852036104,49
72539,0,null,Glencoe,AR,167,67,34.13174%,4.325407075625609,49
72540,0,null,Guion,AR,117,43,14.52992%,3.7570963579491794,49
72542,0,10.008477999727065,Hardy,AR,2422,1080,10.28076%,3.5603569247347635,49
72543,0,9.411647228681218,Heber Springs,AR,8392,3471,17.71926%,3.9532154273317057,49
72544,0,null,Henderson,AR,480,187,5.625%,3.8561745097412676,49
72550,0,9.954465797300758,Locust Grove,AR,507,221,5.71992%,3.8757272105279026,49
72553,0,null,Magness,AR,42,14,0%,3.710212772050329,49
72554,0,10.005231536419412,Mammoth Spring,AR,2308,974,8.66551%,3.6506834357815494,49
72555,0,null,Marcella,AR,131,48,5.34351%,3.5477127004533062,49
72556,0,9.800291359707678,Melbourne,AR,2295,951,13.28976%,3.7915199739347325,49
72560,0,9.995382817240383,Mountain View,AR,5428,2317,10.04053%,3.61830783706377,49
72561,0,9.93464701478523,Mount Pleasant,AR,725,328,10.48276%,3.724667841262137,49
72562,0,9.756436609824092,Newark,AR,1352,598,10.50296%,3.9390615471006973,49
72564,0,null,Oil Trough,AR,202,96,9.90099%,3.803863465041782,49
72565,0,10.01596766362013,Oxford,AR,792,356,8.83838%,3.6048522563925025,49
72566,0,null,Pineville,AR,287,124,11.84669%,3.721065627035045,49
72567,0,null,Pleasant Grove,AR,170,58,11.17647%,2.7080155338346406,49
72568,0,9.93479240236454,Pleasant Plains,AR,1060,446,6.50943%,3.877271713515123,49
72569,0,null,Poughkeepsie,AR,396,170,11.36364%,3.6812204486685816,49
72571,0,null,Rosie,AR,371,160,1.34771%,3.9444940677749947,49
72572,0,null,Saffell,AR,139,66,8.63309%,3.853682622749925,49
72573,0,null,Sage,AR,108,53,0%,3.4553307060107326,49
72576,0,9.988931034353595,Salem,AR,2566,1059,10.01559%,3.6356271368303075,49
72577,0,null,Sidney,AR,458,210,5.8952%,3.7348976847848996,49
72578,0,null,Sturkie,AR,64,31,0%,3.833406979559967,49
72579,0,9.831454349636296,Sulphur Rock,AR,729,326,8.64198%,3.9282618389679835,49
72581,0,9.786953736280177,Tumbling Shoals,AR,768,340,11.06771%,3.8890081845577567,49
72583,0,9.838789018597192,Viola,AR,1056,453,10.41667%,3.8586327771686024,49
72584,0,null,Violet Hill,AR,247,100,14.5749%,3.7234685443807836,49
72585,0,null,Wideman,AR,110,51,0%,3.467641585831812,49
72587,0,null,Wiseman,AR,107,56,14.95327%,3.669390777530074,49
72601,0,9.7473014693468,Harrison,AR,18808,8138,13.54211%,3.8414374377022034,49
72610,0,null,Alco,AR,109,45,13.76147%,3.818414057707556,49
72611,0,10.020247843144828,Alpena,AR,987,430,5.97771%,3.7181809416995057,49
72616,0,9.956459437302234,Berryville,AR,6262,2656,9.69339%,3.720400649989299,49
72617,0,null,Big Flat,AR,259,95,8.10811%,3.4091076792664072,49
72619,0,9.82195206455361,Bull Shoals,AR,1672,649,12.44019%,3.8009745663824774,49
72623,0,null,Clarkridge,AR,367,137,16.07629%,3.743910579100779,49
72624,0,null,Compton,AR,476,205,10.5042%,3.812971435343713,49
72626,0,9.9607181859904,Cotter,AR,889,375,10.46119%,3.6789450206344045,49
72628,0,9.887002416276266,Deer,AR,667,281,13.49325%,3.6719873321848504,49
72629,0,null,Dennard,AR,428,166,7.24299%,3.5640302618722477,49
72630,0,null,Diamond City,AR,271,114,5.90406%,3.5358593849055513,49
72631,0,9.289890650734192,Eureka Springs,AR,2710,1139,22.28782%,3.8904787864411903,49
72632,0,9.163248764442333,Eureka Springs,AR,3150,1135,25.52381%,3.8749132785746063,49
72633,0,9.956980924976127,Everton,AR,1101,502,8.71935%,3.75932277319302,49
72634,0,9.893083618820736,Flippin,AR,3068,1320,10.82138%,3.7731799307647194,49
72635,0,9.92373125901317,Gassville,AR,2194,913,8.56882%,3.8185576828277923,49
72638,0,10.000024252584158,Green Forest,AR,4243,1854,7.02333%,3.7360521203624404,49
72639,0,null,Harriet,AR,324,152,2.46914%,3.6740135013634516,49
72640,0,null,Hasty,AR,285,140,9.82456%,3.5262899338894007,49
72641,0,9.866823568164536,Jasper,AR,1947,778,14.84335%,3.643799448785396,49
72642,0,9.784985508455128,Lakeview,AR,1678,671,14.83909%,3.7487256553926427,49
72644,0,9.96019864412017,Lead Hill,AR,1355,557,9.7417%,3.7113319986486104,49
72645,0,9.981003994963956,Leslie,AR,1249,514,11.36909%,3.5936969661566605,49
72648,0,9.889895599016661,Marble Falls,AR,522,249,9.96169%,3.811555610018947,49
72650,0,10.030604667595593,Marshall,AR,3269,1400,7.83114%,3.5942003001709075,49
72651,0,9.892426605176704,Midway,AR,723,343,13.41632%,3.666419609540867,49
72653,0,9.754059039044199,Mountain Home,AR,20114,8191,13.61738%,3.8311126881568938,49
72655,0,null,Mount Judea,AR,295,139,5.08475%,3.306745666604838,49
72658,0,9.950371138434978,Norfork,AR,1106,490,9.31284%,3.7458579073174967,49
72660,0,null,Oak Grove,AR,300,119,3.33333%,3.793317844745133,49
72661,0,null,Oakland,AR,489,190,14.31493%,3.710212772050329,49
72662,0,9.964488574093528,Omaha,AR,1667,740,8.39832%,3.7577068119042516,49
72663,0,null,Onia,AR,314,142,9.55414%,3.6617954719772827,49
72666,0,null,Parthenon,AR,72,30,9.72222%,3.792463492770468,49
72668,0,null,Peel,AR,186,72,3.22581%,3.6589363505380925,49
72669,0,null,Pindall,AR,160,63,5%,3.7348976847848996,49
72672,0,null,Pyatt,AR,300,123,5.66667%,3.8586327771686024,49
72675,0,10.041029641554612,Saint Joe,AR,984,419,7.8252%,3.5463940941012724,49
72677,0,null,Summit,AR,144,76,4.16667%,3.7365196716338054,49
72679,0,null,Tilly,AR,39,13,5.12821%,4.895643359690353,49
72680,0,null,Timbo,AR,488,222,14.95902%,3.3993303064281126,49
72682,0,null,Valley Springs,AR,28,10,0%,3.5823794005404443,49
72683,0,null,Vendor,AR,144,79,8.33333%,3.477018884882618,49
72685,0,9.835850903820317,Western Grove,AR,820,366,11.21951%,3.8320763598071697,49
72686,0,null,Witts Springs,AR,46,19,13.04348%,3.210419369627015,49
72687,0,9.93391975965633,Yellville,AR,4619,1947,10.99805%,3.7044360700446877,49
72701,0,8.434463543817241,Fayetteville,AR,18699,7149,38.2213%,4.090838590144848,49
72703,0,8.387312270561717,Fayetteville,AR,15107,5985,39.43205%,4.096856571150804,49
72704,0,9.001099725830965,Fayetteville,AR,7804,3594,25.15377%,4.014633924407265,49
72711,0,null,Avoca,AR,15,7,6.66667%,3.597429240047452,49
72712,0,8.958925938694943,Bentonville,AR,14983,6720,23.60675%,4.0902260929583525,49
72714,0,8.698347400458186,Bella Vista,AR,7765,3198,27.13458%,4.182154564669952,49
72715,0,8.710784340468424,Bella Vista,AR,5883,2618,29.0838%,4.121294138148644,49
72717,0,9.909767790493278,Canehill,AR,526,233,9.88593%,3.7871738131864574,49
72718,0,9.427707270512938,Cave Springs,AR,601,279,15.47421%,4.0144214585068365,49
72719,0,9.101417964751995,Centerton,AR,1454,702,18.01926%,4.150849336560361,49
72721,0,null,Combs,AR,129,59,21.70543%,3.8586327771686024,49
72722,0,9.738553945343401,Decatur,AR,1511,705,11.18465%,3.9326776226190154,49
72727,0,9.830701782810475,Elkins,AR,2921,1293,10.30469%,3.870833860182978,49
72729,0,null,Evansville,AR,237,103,9.70464%,3.906726403162752,49
72730,0,9.320270431348378,Farmington,AR,3680,1686,16.16848%,4.065680649447509,49
72732,0,9.596486735697948,Garfield,AR,2943,1249,11.28101%,4.035907036549652,49
72734,0,9.749345206007481,Gentry,AR,4154,1918,11.36254%,3.917135912214959,49
72736,0,9.739143428972826,Gravette,AR,3215,1405,11.60187%,3.9174220045674413,49
72738,0,9.787683806792485,Hindsville,AR,1485,677,10.50505%,3.9075674943638066,49
72739,0,null,Hiwasse,AR,394,160,2.79188%,3.8286427008360704,49
72740,0,9.862561385923483,Huntsville,AR,5151,2267,11.27936%,3.798897307517807,49
72742,0,null,Kingston,AR,381,156,12.07349%,3.823541457357332,49
72744,0,9.885883506587767,Lincoln,AR,2969,1299,8.62243%,3.866847171690133,49
72745,0,9.080687163749312,Lowell,AR,5855,2639,17.13066%,4.189116718529859,49
72747,0,null,Maysville,AR,120,50,15.83333%,3.8091527199052324,49
72749,0,null,Morrow,AR,23,6,13.04348%,4.240841023112499,49
72751,0,9.804826765712157,Pea Ridge,AR,2791,1217,7.23755%,3.9988144582362257,49
72752,0,null,Pettigrew,AR,256,113,15.625%,3.7300153993465086,49
72753,0,9.485013189834323,Prairie Grove,AR,4069,1792,14.72106%,4.002165674800724,49
72756,0,9.222466551774023,Rogers,AR,23123,10018,18.35402%,4.064266725305361,49
72758,0,8.766861821669803,Rogers,AR,11589,5067,25.8521%,4.168346135858558,49
72760,0,null,Saint Paul,AR,451,185,11.52993%,3.5457152430809766,49
72761,0,9.226902460275161,Siloam Springs,AR,9481,4154,19.85023%,4.015436086064734,49
72762,0,8.992433087457218,Springdale,AR,16630,7230,20.78172%,4.147093862784695,49
72764,0,9.581145019820722,Springdale,AR,19114,8308,14.96809%,3.928621878729706,49
72768,0,9.858699369745993,Sulphur Springs,AR,918,402,9.91285%,3.854015219208878,49
72769,0,9.992001966066868,Summers,AR,592,285,6.92568%,3.7590182021668346,49
72773,0,10.072090437189145,Wesley,AR,582,268,3.60825%,3.46984183690366,49
72774,0,9.742379392141371,West Fork,AR,3395,1560,11.07511%,3.933010616628004,49
72776,0,null,Witter,AR,367,159,5.72207%,3.5593898823157453,49
72801,0,9.246961555431827,Russellville,AR,9765,4008,23.59447%,3.8767572132546015,49
72802,0,8.945593270806897,Russellville,AR,11712,5327,24.35109%,4.079246321924644,49
72820,0,null,Alix,AR,187,76,5.34759%,3.710212772050329,49
72821,0,10.004418271114568,Altus,AR,1034,445,8.80077%,3.647485942142024,49
72823,0,9.984698807960951,Atkins,AR,4240,1854,7.68868%,3.745332800007443,49
72824,0,9.773492755919941,Belleville,AR,1203,510,8.64505%,3.9838851432971896,49
72826,0,null,Blue Mountain,AR,58,18,3.44828%,3.487069220736119,49
72827,0,null,Bluffton,AR,160,75,9.375%,3.5732469169771717,49
72828,0,null,Briggsville,AR,86,39,8.13954%,3.5166280229776636,49
72829,0,null,Centerville,AR,38,9,0%,4.297999436952448,49
72830,0,9.68514495816296,Clarksville,AR,8140,3335,15.89681%,3.8083408582993354,49
